sample_id,Arrival_Time,Creation_Time,x,y,z,User,Model,Device,gt
27114,1424783081638,15829933790000,0.8277105,-0.047137953,-1.5124092,d,gear,gear_1,stairsup
325730,1424780578697,291761705638910,-1.7066345,0.05883789,0.40014648,f,lgwatch,lgwatch_1,stairsdown
66759,1424779297920,290480930757262,0.005065918,-0.0050201416,-0.0018463135,f,lgwatch,lgwatch_1,sit
7763,1424782474958,209554259438438,0.87638855,0.21012878,0.23797607,d,lgwatch,lgwatch_2,walk
24230,1424695434053,122432301431019,-0.2263031,0.045410156,-0.26841736,c,lgwatch,lgwatch_2,bike
49276,1424787432587,298615598239190,0.028335571,0.0050964355,0.010345459,e,lgwatch,lgwatch_1,stand
301387,1424788677614,299860624649334,-0.10624695,1.0838928,-0.39126587,e,lgwatch,lgwatch_1,stairsdown
7225,1424780193806,14845244001000,-2.780074,1.381648,-0.9568738,f,gear,gear_1,stairsup
196219,1424788157497,299340507794250,-0.8475189,0.7196655,-2.6748962,e,lgwatch,lgwatch_1,walk
410353,1424789216895,300399905477791,-0.004776001,-0.029083252,-0.023834229,e,lgwatch,lgwatch_1,bike
274297,1424786002386,297185397909886,1.5536041,0.38000488,1.4555054,b,lgwatch,lgwatch_1,stairsup
94874,1424779436662,290619672821214,0.006881714,-0.0053100586,-0.0031585693,f,lgwatch,lgwatch_1,sit
73070,1424787549987,298732998356661,-0.02293396,-0.02267456,-0.0014038086,e,lgwatch,lgwatch_1,sit
104731,1424785165880,296348893235070,-0.010864258,0.00036621094,0.0021820068,b,lgwatch,lgwatch_1,sit
440462,1424786823277,298006287934920,-0.40211487,0.054229736,-0.06121826,b,lgwatch,lgwatch_1,bike
3934,1424696653353,207836961607148,-0.072021484,-0.010131836,-0.009933472,a,lgwatch,lgwatch_1,stand
36192,1424700143889,963701459000,-0.15899073,0.72943985,1.6618125,h,gear,gear_1,stairsdown
40305,1424688995808,116074710277854,0.040267944,-0.4688263,0.03388977,g,lgwatch,lgwatch_2,bike
46555,1424700246973,1066785932000,2.2644858,-1.0317086,3.5641086,h,gear,gear_1,stairsdown
279602,1424783057137,294239470259816,-0.00093078613,0.21281433,1.1419525,d,lgwatch,lgwatch_1,stairsup
17733,1424688014406,115098103672222,-0.9936676,-0.2669525,-0.05796814,g,lgwatch,lgwatch_2,stairsdown
21236,1424698252248,125175620188349,0.87231445,0.1663208,0.0103302,a,lgwatch,lgwatch_2,bike
93851,1424782140489,293323500781001,-0.014816284,-0.0040130615,0.0022735596,d,lgwatch,lgwatch_1,sit
70261,1424696980864,208164473421702,-0.0015258789,0.0026855469,-0.002456665,a,lgwatch,lgwatch_1,sit
96683,1424782154459,293337470392615,0.009750366,0.0002593994,-0.0019989014,d,lgwatch,lgwatch_1,sit
18221,1424781767001,292950012659225,-0.010482788,0.005996704,0.019088745,d,lgwatch,lgwatch_1,stand
169383,1424694412638,205596246958480,-0.38017273,-0.3098755,1.494751,c,lgwatch,lgwatch_1,walk
190273,1424785587889,296770899899514,-0.9233551,-0.40933228,1.5740662,b,lgwatch,lgwatch_1,walk
202754,1424788189751,299372763741542,-0.46192932,-0.18823242,0.13531494,e,lgwatch,lgwatch_1,walk
242841,1424697832565,209016173654003,0.8905792,0.49804688,2.3705902,a,lgwatch,lgwatch_1,stairsup
6649,1424779001149,290184159528277,-0.9135132,-0.74308777,0.28440857,f,lgwatch,lgwatch_1,stand
88066,1424700659898,1479710501000,-6.231797,0.17976338,-1.2849753,h,gear,gear_1,stairsdown
297446,1424780438722,291621733651311,-0.45373535,0.21905518,0.74835205,f,lgwatch,lgwatch_1,stairsdown
138022,1424782358324,293541335584205,-1.6041718,0.46168518,-0.69841003,d,lgwatch,lgwatch_1,walk
234115,1424785804098,296987108749202,0.4235382,0.10656738,-2.7913208,b,lgwatch,lgwatch_1,stairsdown
54118,1424779235532,290418543053704,-0.17330933,-0.116104126,0.016311646,f,lgwatch,lgwatch_1,stand
18270,1424697718508,28175915156000,-0.9558085,-0.88683265,-1.6021577,a,gear,gear_1,stairsdown
45764,1424784874859,296057870776075,-0.060699463,-0.025878906,0.010070801,b,lgwatch,lgwatch_1,stand
36702,1424688964330,25999116068000,0.01304949,0.18455707,-0.03169162,g,gear,gear_1,bike
301359,1424780458091,291641102040164,-1.2366638,-2.1970215,0.8519592,f,lgwatch,lgwatch_1,stairsdown
318625,1424788762863,299945874985027,-0.20878601,0.2272644,0.57858276,e,lgwatch,lgwatch_1,stairsdown
441382,1424786827826,298010836396834,0.4363556,0.35116577,-0.21182251,b,lgwatch,lgwatch_1,bike
19437,1424693673271,204856880412445,0.32157898,0.023376465,-0.26016235,c,lgwatch,lgwatch_1,stand
193564,1424788144394,299327405042320,-0.12974548,0.18560791,-0.15628052,e,lgwatch,lgwatch_1,walk
28705,1424698311798,28319286137000,0.27537087,0.040213734,-0.06391586,a,gear,gear_1,bike
53191,1424696896612,208080220669709,-0.0015258789,0.008026123,0.0050201416,a,lgwatch,lgwatch_1,stand
66746,1424784978433,296161443908661,0.007659912,-0.0034484863,-0.0016784668,b,lgwatch,lgwatch_1,sit
11319,1424781732864,292915875511316,-0.0040740967,-0.0046844482,0.0062713623,d,lgwatch,lgwatch_1,stand
439360,1424781141433,292324443649966,-0.07989502,0.2842102,0.43753052,f,lgwatch,lgwatch_1,bike
10285,1424779019116,290202121403532,0.01361084,0.009933472,0.0077667236,f,lgwatch,lgwatch_1,stand
84630,1424787607023,298790034458761,0.012313843,-0.017333984,0.012481689,e,lgwatch,lgwatch_1,sit
87508,1424700654348,1474159935000,3.3457294,-1.0061423,-2.7425234,h,gear,gear_1,stairsdown
120458,1424787783782,298966792929974,0.010177612,0.006164551,-0.0067443848,e,lgwatch,lgwatch_1,sit
18545,1424696725534,207909143188179,0.089263916,0.043273926,0.044540405,a,lgwatch,lgwatch_1,stand
385021,1424695476998,206660607038002,-0.39405823,0.26797485,-0.3829956,c,lgwatch,lgwatch_1,bike
5152,1424787214771,298397782172088,0.008041382,-0.037628174,0.0039367676,e,lgwatch,lgwatch_1,stand
290171,1424780402708,291585719369745,-0.76348877,-0.3043213,0.32965088,f,lgwatch,lgwatch_1,stairsup
55511,1424784922979,296105989509948,-0.055358887,-0.04083252,0.045318604,b,lgwatch,lgwatch_1,stand
283712,1424788590179,299773189514769,1.2288971,1.2323608,-1.0898132,e,lgwatch,lgwatch_1,stairsdown
26519,1424696764922,207948530745332,0.019836426,-0.0005187988,0.0028839111,a,lgwatch,lgwatch_1,stand
280794,1424786034462,297217472600260,-0.14897156,0.09375,-1.0684509,b,lgwatch,lgwatch_1,stairsdown
287720,1424780390573,291573584117055,0.50115967,-0.008453369,-0.58999634,f,lgwatch,lgwatch_1,stairsup
10675,1424696686657,207870266116297,-0.0047302246,0.0048217773,0.0039520264,a,lgwatch,lgwatch_1,stand
124305,1424697247499,208431108639126,-0.06965637,-0.04135132,-0.035873413,a,lgwatch,lgwatch_1,sit
35692,1424781853364,293036375489545,-0.0040740967,-0.0025482178,-0.0065460205,d,lgwatch,lgwatch_1,stand
61128,1424787491069,298674079653505,0.072128296,0.002960205,-0.0921936,e,lgwatch,lgwatch_1,stand
25762,1424788345413,17044311635000,-1.0929613,1.1321098,-0.5504754,e,gear,gear_1,stairsup
296838,1424783141570,294324581050521,1.359848,-0.6224518,-2.3721466,d,lgwatch,lgwatch_1,stairsdown
230517,1424780107248,291290258416140,0.40182495,-0.11206055,-0.07196045,f,lgwatch,lgwatch_1,stairsdown
218403,1424788267118,299450109229162,1.0622711,-2.1802673,-1.9005127,e,lgwatch,lgwatch_1,stairsup
2326,1424786530829,1505102640000,-0.74648404,0.93130744,0.24527714,b,gear,gear_2,bike
204953,1424782688285,293871296165309,-0.45915222,0.2534027,0.3899994,d,lgwatch,lgwatch_1,stairsup
368789,1424783498199,294681188414316,-0.48799133,0.20426941,0.15608215,d,lgwatch,lgwatch_1,bike
173350,1424785504423,296687434957819,-0.79304504,-0.11987305,0.5027466,b,lgwatch,lgwatch_1,walk
101825,1424697136607,208320216339735,-0.0077056885,-0.008239746,-0.009170532,a,lgwatch,lgwatch_1,sit
23622,1424688435283,115511643729683,-1.2980804,0.7520294,0.40879822,g,lgwatch,lgwatch_2,stairsup
270240,1424780304028,291487039738984,0.6293335,0.5373535,0.15875244,f,lgwatch,lgwatch_1,stairsup
236091,1424780134879,291317890679515,1.2947693,0.6484375,0.22497559,f,lgwatch,lgwatch_1,stairsdown
19750,1424781774562,292957573146600,0.0023345947,0.015609741,0.00093078613,d,lgwatch,lgwatch_1,stand
294098,1424786100164,297283175114924,1.5514679,0.3191223,0.3008728,b,lgwatch,lgwatch_1,stairsup
45499,1424700236469,1056281525000,1.9880497,-0.38695732,0.36671728,h,gear,gear_1,stairsup
249320,1424780200432,291383443814705,0.17858887,0.38781738,0.27197266,f,lgwatch,lgwatch_1,stairsdown
225081,1424785759550,296942561159500,0.89564514,0.5060425,3.3118896,b,lgwatch,lgwatch_1,stairsup
28890,1424780588716,15072878826000,-0.74035877,0.1025317,-0.4841627,f,gear,gear_1,stairsdown
217354,1424697706684,208890293577154,2.0046234,0.56427,2.1537628,a,lgwatch,lgwatch_1,stairsdown
422273,1424781056662,292239673201313,0.698761,-0.4303589,0.08718872,f,lgwatch,lgwatch_1,bike
320778,1424780554194,291737204935575,-0.9205017,-0.37054443,0.20895386,f,lgwatch,lgwatch_1,stairsup
321070,1424788774954,299957964908858,-1.8483429,1.4438477,-0.017425537,e,lgwatch,lgwatch_1,stairsdown
276597,1424788554978,299737989409380,-1.9263153,-1.1377869,2.0557861,e,lgwatch,lgwatch_1,stairsdown
1189,1424787436500,214456621818518,-0.018081665,0.04963684,0.055221558,e,lgwatch,lgwatch_2,stand
11043,1424694614813,121577871187318,-0.1910553,0.17678833,1.5986481,c,lgwatch,lgwatch_2,stairsdown
4823,1424777236409,204020313904127,0.019012451,0.0049438477,-0.003829956,i,lgwatch,lgwatch_2,walk
384202,1424695472937,206656546216469,-0.21354675,0.35128784,0.021820068,c,lgwatch,lgwatch_1,bike
48616,1424789429578,17299088018000,-0.086020105,1.0112023,0.23036344,e,gear,gear_1,bike
5873,1424696950883,28000313564000,0.086020105,-0.14301175,-0.10626013,a,gear,gear_1,sit
297292,1424786115940,297298951461210,0.40644836,1.3028564,0.67471313,b,lgwatch,lgwatch_1,stairsup
25375,1424784774190,295957201511468,-1.0433655,-0.22454834,0.00579834,b,lgwatch,lgwatch_1,stand
229028,1424782806985,293989995997786,-0.42497253,0.20426941,-1.0081635,d,lgwatch,lgwatch_1,stairsup
85684,1424694000027,205183636495308,-0.0063323975,0.0073547363,-0.002746582,c,lgwatch,lgwatch_1,sit
3395,1424694533858,1063352619000,-1.1337076,-0.31265512,-1.8546255,c,gear,gear_2,walk
163384,1424787995489,299178499939569,1.5172882,0.110839844,0.441864,e,lgwatch,lgwatch_1,walk
10233,1424693627862,204811471331340,-3.126297,-0.032165527,-0.5154419,c,lgwatch,lgwatch_1,stand
306058,1424695086656,206270265618028,1.6268158,-0.7542114,0.48965454,c,lgwatch,lgwatch_1,stairsup
17870,1424780218980,207301847942407,0.8746033,-0.394989,-1.3196106,f,lgwatch,lgwatch_2,stairsdown
35960,1424693754770,204938378935618,-0.22850037,0.13339233,-0.010223389,c,lgwatch,lgwatch_1,stand
296822,1424783141490,294324502009994,0.5950775,-0.7976227,-0.9974823,d,lgwatch,lgwatch_1,stairsdown
8722,1424780224127,14861389272000,1.1864383,-1.4868429,-0.8743158,f,gear,gear_1,stairsdown
103185,1424779477676,290660687412065,-0.026229858,0.016052246,0.007522583,f,lgwatch,lgwatch_1,sit
315603,1424786206381,297389392244037,1.0355682,0.41952515,-0.44360352,b,lgwatch,lgwatch_1,stairsup
197965,1424697610948,208794557629709,1.4951324,0.5503845,-2.4850616,a,lgwatch,lgwatch_1,walk
187200,1424697557804,208741413033929,-0.38154602,-0.26031494,1.77565,a,lgwatch,lgwatch_1,walk
258306,1424785923455,297106465644606,0.23020935,0.13861084,-0.09539795,b,lgwatch,lgwatch_1,stairsdown
185285,1424788103539,299286550551446,-0.92655945,-0.13589478,0.39379883,e,lgwatch,lgwatch_1,walk
421021,1424786727165,297910176131849,-0.3892975,-0.093170166,-0.4222412,b,lgwatch,lgwatch_1,bike
143749,1424779677807,290860792824062,-1.4438782,-0.3053894,1.17453,f,lgwatch,lgwatch_1,walk
66750,1424700447861,1267672787000,0.12996227,-0.31265512,-0.46978164,h,gear,gear_1,stairsdown
237441,1424694748160,205931769291256,-1.0765839,-0.22122192,1.1038208,c,lgwatch,lgwatch_1,stairsdown
12733,1424694504174,27338710979000,-1.7235979,-0.042077947,-1.0554107,c,gear,gear_1,walk
401596,1424780954136,292137147516213,-0.8564148,0.05456543,-1.1699829,f,lgwatch,lgwatch_1,bike
395417,1424780923517,292106528459276,0.14440918,0.5362854,0.53152466,f,lgwatch,lgwatch_1,bike
1936,1424693586923,204770531693371,0.016098022,0.0030822754,0.010070801,c,lgwatch,lgwatch_1,stand
17685,1424784736216,295919227472340,0.112335205,0.05316162,0.1638794,b,lgwatch,lgwatch_1,stand
155354,1424697400647,208584256436364,0.67375183,-0.08300781,-0.5613861,a,lgwatch,lgwatch_1,walk
142113,1424782378493,293561504152879,-0.53926086,-0.133255,0.05781555,d,lgwatch,lgwatch_1,walk
34794,1424695271863,27605330427000,0.15925704,0.14567491,-0.37577203,c,gear,gear_1,bike
47940,1424693813879,204997473868264,-0.5254364,0.26904297,-0.07003784,c,lgwatch,lgwatch_1,stand
99808,1424782169875,293352885831829,0.022567749,-0.013626099,-0.024429321,d,lgwatch,lgwatch_1,sit
251851,1424694819224,206002832878956,0.84602356,-0.6185608,0.61035156,c,lgwatch,lgwatch_1,stairsup
248329,1424697859679,209043288312530,-1.1057281,-0.26672363,3.6907806,a,lgwatch,lgwatch_1,stairsup
154194,1424787950163,299133174096465,-0.9714203,-0.0045166016,-0.8761902,e,lgwatch,lgwatch_1,walk
17123,1424693661856,204845464962426,0.122909546,-0.017211914,0.03250122,c,lgwatch,lgwatch_1,stand
276942,1424786015444,297198455142498,-1.2042694,0.27426147,0.7622986,b,lgwatch,lgwatch_1,stairsdown
155849,1424785418093,296601104343356,0.22593689,-0.0077209473,-0.13812256,b,lgwatch,lgwatch_1,walk
145318,1424779686678,290868535362018,-0.2668152,-0.107788086,0.20040894,f,lgwatch,lgwatch_1,walk
882,1424787435504,214161288036667,-1.5358734,0.40745544,-0.2288971,e,lgwatch,lgwatch_2,stand
24886,1424696756857,207940465896443,-0.0036621094,0.006958008,0.0018157959,a,lgwatch,lgwatch_1,stand
43042,1424779180863,290363874343672,-0.020568848,0.006729126,-0.0018463135,f,lgwatch,lgwatch_1,stand
151243,1424782423499,293606510400054,-0.03404236,-0.3287201,0.22123718,d,lgwatch,lgwatch_1,walk
28417,1424781137119,208222545603109,0.001953125,0.11984253,-0.0058288574,f,lgwatch,lgwatch_2,bike
327160,1424783291429,294474440703110,0.6847992,0.10707092,-0.9355316,d,lgwatch,lgwatch_1,bike
16734,1424782571667,15699669813000,0.32943302,-0.6125271,-0.19627498,d,gear,gear_1,walk
220572,1424782765296,293948306611857,2.313675,-0.54341125,0.35688782,d,lgwatch,lgwatch_1,stairsdown
1914,1424787675575,214460232749915,0.0011444092,0.017593384,-0.07295227,e,lgwatch,lgwatch_2,sit
96593,1424697110794,208294402997982,0.0048828125,0.009094238,0.007156372,a,lgwatch,lgwatch_1,sit
216867,1424694646712,205830322087849,1.0756683,0.18145752,0.5986023,c,lgwatch,lgwatch_1,stairsup
30996,1424695457814,122544530935560,0.33766174,-0.08276367,-0.65934753,c,lgwatch,lgwatch_2,bike
217434,1424780042388,291225399958778,0.75964355,0.7381592,-1.0770569,f,lgwatch,lgwatch_1,stairsup
275107,1424786006386,297189396689182,-0.20451355,-0.00024414063,-0.5749817,b,lgwatch,lgwatch_1,stairsdown
142637,1424782381076,293564087250548,-0.9643707,0.15727234,-0.7400665,d,lgwatch,lgwatch_1,walk
431477,1424786778857,297961868146544,-0.3070526,0.27426147,0.08190918,b,lgwatch,lgwatch_1,bike
278474,1424788564264,299747275651037,1.7554779,-0.9038696,-0.72558594,e,lgwatch,lgwatch_1,stairsdown
54515,1424700326154,1145966864000,-1.8865833,-0.15233281,-1.6045545,h,gear,gear_1,stairsup
188732,1424779900207,291083217898855,0.49154663,-0.29470825,-0.54086304,f,lgwatch,lgwatch_1,walk
21294,1424780596283,207379731426294,1.5838318,-0.51675415,1.5397339,f,lgwatch,lgwatch_2,stairsdown
94001,1424782141230,293324240740718,-0.013748169,-0.010421753,0.0076141357,d,lgwatch,lgwatch_1,sit
109361,1424697173788,208357397442600,-0.010910034,-0.008239746,-0.003829956,a,lgwatch,lgwatch_1,sit
407876,1424789204612,300387623193614,-0.028274536,0.020050049,-0.02810669,e,lgwatch,lgwatch_1,bike
273570,1424785998797,297181808801760,1.2566681,1.0176697,-2.8169556,b,lgwatch,lgwatch_1,stairsup
70463,1424693924970,205108578766672,-0.06828308,0.090667725,0.00045776367,c,lgwatch,lgwatch_1,sit
315803,1424788748909,299931919681085,2.246811,-0.59091187,2.5161438,e,lgwatch,lgwatch_1,stairsdown
47254,1424787422609,298605620281478,0.028335571,0.016845703,0.010345459,e,lgwatch,lgwatch_1,stand
374874,1424695426704,206610313067387,-0.29685974,0.072509766,-0.47912598,c,lgwatch,lgwatch_1,bike
247857,1424697857347,209040956230194,-1.530838,-1.5228271,-1.1776886,a,lgwatch,lgwatch_1,stairsup
233412,1424780121599,291304610682237,0.7575073,-0.26693726,-1.0567627,f,lgwatch,lgwatch_1,stairsdown
97950,1424785132421,296315432378659,-0.010864258,-0.011383057,-0.002090454,b,lgwatch,lgwatch_1,sit
211275,1424697676666,208860275285701,0.8756256,0.09857178,-1.0121307,a,lgwatch,lgwatch_1,stairsdown
238316,1424694752475,205936083729923,0.95176697,1.0274048,-0.027313232,c,lgwatch,lgwatch_1,stairsdown
379413,1424695449237,206632806553920,0.3856659,0.07785034,0.8036804,c,lgwatch,lgwatch_1,bike
75092,1424787559966,298742976413141,-0.012252808,0.016845703,-0.008880615,e,lgwatch,lgwatch_1,sit
9610,1424787676945,16867688103000,-0.02396845,-0.028495824,-0.058056913,e,gear,gear_1,sit
189505,1424785584101,296767112332375,-0.6926422,-0.07287598,0.49206543,b,lgwatch,lgwatch_1,walk
287662,1424780390284,291573296977163,-0.55200195,0.013977051,0.42364502,f,lgwatch,lgwatch_1,stairsup
425423,1424781072287,292255298087082,-0.5979309,0.21691895,-0.6305847,f,lgwatch,lgwatch_1,bike
246956,1424697852895,209036504509002,1.4374542,0.43823242,-2.7243195,a,lgwatch,lgwatch_1,stairsup
238304,1424694752426,205936024586857,0.018234253,0.769989,-0.56777954,c,lgwatch,lgwatch_1,stairsdown
270222,1424694909838,206093447561361,-0.35453796,0.06716919,-0.30288696,c,lgwatch,lgwatch_1,stairsup
398,1424778970262,290153272945595,0.09051514,0.027023315,-0.02961731,f,lgwatch,lgwatch_1,stand
17385,1424699956809,776621579000,0.25220135,-0.520648,-0.9651296,h,gear,gear_1,walk
351516,1424695311082,206494690968079,0.13893127,0.4602356,-0.23132324,c,lgwatch,lgwatch_1,bike
167,1424784664061,16205777699000,-0.045540057,-0.05752428,-0.12144015,b,gear,gear_1,stand
26196,1424695036975,27505819701000,0.12197278,-0.13688648,-0.6599313,c,gear,gear_1,stairsup
34099,1424781845491,293028502845194,0.061080933,-0.04206848,0.019088745,d,lgwatch,lgwatch_1,stand
83285,1424785060058,296243069606022,-0.00730896,-0.033554077,-0.00932312,b,lgwatch,lgwatch_1,sit
355939,1424698391918,209575527410430,-0.8152008,-0.10437012,-0.107437134,a,lgwatch,lgwatch_1,bike
332981,1424783320249,294503260702956,0.29707336,0.28437805,-0.04472351,d,lgwatch,lgwatch_1,bike
4161,1424696866849,27977811449000,0.066046394,-0.05006743,-0.09054748,a,gear,gear_1,stand
24774,1424696756304,207939912704304,-0.006866455,-0.0005187988,0.0039520264,a,lgwatch,lgwatch_1,stand
230878,1424697773475,208957083945386,-1.8576813,-0.32974243,-3.4036407,a,lgwatch,lgwatch_1,stairsup
43694,1424789396843,216483400735975,1.2337494,0.068862915,0.83921814,e,lgwatch,lgwatch_2,bike
165443,1424697450426,208634035564525,-0.20423889,0.034484863,0.07307434,a,lgwatch,lgwatch_1,walk
414841,1424786696611,297879622647799,0.10310364,0.0008239746,0.10647583,b,lgwatch,lgwatch_1,bike
83214,1424787600037,298783048008565,-0.005844116,0.006164551,-0.00033569336,e,lgwatch,lgwatch_1,sit
179038,1424788072720,299255731594785,0.6179352,-0.2640686,-0.07937622,e,lgwatch,lgwatch_1,walk
15550,1424694605562,27373566918000,-0.39734364,0.175236,-0.49881008,c,gear,gear_1,stairsdown
42669,1424781070259,15235681205000,-0.3587278,-0.68336713,-0.41225734,f,gear,gear_1,bike
6357,1424700846889,211723351051294,-0.5947571,-1.63797,-0.89294434,h,lgwatch,lgwatch_1,bike
14094,1424694538513,27354518245000,0.27004454,-0.40559945,-0.9238506,c,gear,gear_1,walk
300239,1424786130497,297313508295126,-1.1465912,-0.27581787,0.5871277,b,lgwatch,lgwatch_1,stairsdown
434733,1424781118470,292301481749522,-0.052124023,0.5426941,-0.019622803,f,lgwatch,lgwatch_1,bike
357179,1424783440392,294623403331662,-0.01802063,-1.1394196,0.812973,d,lgwatch,lgwatch_1,bike
3976,1424693884828,27209635423000,0.025033714,-0.02956109,-0.08468852,c,gear,gear_1,stand
112263,1424782231306,293414316819016,-0.088516235,0.007736206,-0.053268433,d,lgwatch,lgwatch_1,sit
448206,1424789404790,300587800929239,0.12019348,0.023254395,-0.34106445,e,lgwatch,lgwatch_1,bike
276476,1424697998764,209182372799117,0.28923035,0.19256592,2.0640411,a,lgwatch,lgwatch_1,stairsdown
296397,1424783139391,294322402522689,0.061019897,-0.5102997,0.87171936,d,lgwatch,lgwatch_1,stairsdown
72161,1424696990240,208173849682223,-0.021820068,-0.012268066,-0.02381897,a,lgwatch,lgwatch_1,sit
